neighborhood,building_class_category,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,latitude,longitude
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,153 EAST 57TH STREET,16C,10022,,,,,,1960.0,481650.0,2023-07-06,40.760786100000004,-73.9680493570703
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,153 EAST 57TH STREET,17B,10022,,,,,,1960.0,465000.0,2023-12-14,40.760786100000004,-73.9680493570703
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,153 EAST 57TH STREET,17DE,10022,,,,,,1960.0,1087500.0,2023-09-27,40.760786100000004,-73.9680493570703
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,153 EAST 57TH STREET,17H,10022,,,,,,1960.0,520000.0,2024-02-14,40.760786100000004,-73.9680493570703
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,153 EAST 57TH STREET,2H,10022,,,,,,1960.0,500000.0,2024-02-07,40.760786100000004,-73.9680493570703
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,153 EAST 57TH STREET,3B,10022,,,,,,1960.0,430000.0,2023-08-02,40.760786100000004,-73.9680493570703
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,475 PARK AV,6E,10022,,,,,,1908.0,560000.0,2023-07-17,40.7620253,-73.9701396
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,475 PARK AVE.,5A,10022,,,,,,1908.0,1650000.0,2023-06-07,40.7620253,-73.9701396
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,475 PARK AVENUE,9C,10022,,,,,,1908.0,1694970.0,2023-03-08,40.7620253,-73.9701396
MIDTOWN CBD,10 COOPS - ELEVATOR APARTMENTS,485 PARK AVE,9A,10022,,,,,,1922.0,1650000.0,2023-09-26,40.76229775,-73.96980740574205
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,5 EAST 44TH STREET,5A,10017,1.0,,1.0,,,2007.0,10.0,2023-08-10,40.75465285,-73.97908633004684
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,641 5TH AVENUE,22K,10022,1.0,,1.0,,,1973.0,2050000.0,2023-09-07,40.7592154,-73.97612678104169
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,641 5 AVENUE,24A,10022,1.0,,1.0,,,,4300000.0,2023-08-04,40.6382201,-73.1821856
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,641 5 AVENUE,29E,10022,1.0,,1.0,,,,2880000.0,2023-09-13,40.6382201,-73.1821856
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,641 5 AVENUE,34H,10022,1.0,,1.0,,,,4250000.0,2023-05-03,40.6382201,-73.1821856
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,641 FIFTH AVENUE,36A,10022,1.0,,1.0,,,,4250000.0,2023-08-03,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,6B,10022,1.0,,1.0,,,1926.0,3340000.0,2023-12-28,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,7D,10022,1.0,,1.0,,,1926.0,2475000.0,2023-12-28,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,9D,10022,1.0,,1.0,,,1926.0,2625000.0,2024-01-30,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,9F,10022,1.0,,1.0,,,1926.0,4000000.0,2023-11-29,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,10D,10022,1.0,,1.0,,,1926.0,2675000.0,2024-01-09,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,16B,10022,1.0,,1.0,,,1926.0,3200000.0,2023-12-15,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,685 FIFTH AVENUE,PHA,10022,1.0,,1.0,,,1926.0,15000000.0,2023-12-28,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,60 EAST 55TH STREET,21A,10022,1.0,,1.0,,,2003.0,1850000.0,2023-05-16,40.7605273,-73.9727834592767
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,60 EAST 55TH STREET,28A,10022,1.0,,1.0,,,2003.0,1350000.0,2023-05-09,40.7605273,-73.9727834592767
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,60 EAST 55TH STREET,39A,10022,1.0,,1.0,,,2003.0,1800000.0,2023-07-31,40.7605273,-73.9727834592767
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,60 EAST 55TH STREET,39B,10022,1.0,,1.0,,,2003.0,2250000.0,2023-05-24,40.7605273,-73.9727834592767
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,60 EAST 55 STREET,40A,10022,1.0,,1.0,,,2003.0,1750000.0,2023-07-27,,
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,60 EAST 55TH STREET,41A,10022,1.0,,1.0,,,2003.0,3900000.0,2023-10-04,40.7605273,-73.9727834592767
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5 AVENUE,30F,10022,1.0,,1.0,,,1983.0,1580000.0,2023-05-08,40.6886869,-73.6856578
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 FIFTH AVENUE,32F,10022,1.0,,1.0,,,1983.0,4750000.0,2023-03-08,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 FIFTH AVENUE,32G,10022,1.0,,1.0,,,1983.0,4750000.0,2023-03-08,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5TH AVENUE,33B,10022,1.0,,1.0,,,1983.0,1950000.0,2023-06-20,40.66027035,-73.99426576418973
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 FIFTH AVENUE,33F,10022,1.0,,1.0,,,1983.0,1425000.0,2024-01-11,40.7515177,-73.98156623058387
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5 AVENUE,36C,10022,1.0,,1.0,,,1983.0,1200000.0,2023-08-07,40.6886869,-73.6856578
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5 AVENUE,36G,10022,1.0,,1.0,,,1983.0,2793500.0,2023-06-26,40.6886869,-73.6856578
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5TH AVENUE,38FGH,10022,1.0,,1.0,,,1983.0,6125000.0,2023-11-21,40.66027035,-73.99426576418973
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5 AVENUE,39B,10022,1.0,,1.0,,,1983.0,2300000.0,2023-09-08,40.6886869,-73.6856578
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5 AVENUE,39G,10022,1.0,,1.0,,,1983.0,2700000.0,2023-10-27,40.6886869,-73.6856578
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5TH AVENUE,41E,10022,1.0,,1.0,,,1983.0,1950000.0,2023-04-06,40.66027035,-73.99426576418973
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5 AVENUE,44D,10022,1.0,,1.0,,,1983.0,1600000.0,2023-05-12,40.6886869,-73.6856578
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,721 5TH AVENUE,48K,10022,1.0,,1.0,,,1983.0,2800000.0,2023-10-26,40.66027035,-73.99426576418973
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,28D,10022,1.0,,1.0,,,2012.0,1500000.0,2023-10-30,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,29B,10022,1.0,,1.0,,,2012.0,1900300.0,2023-10-18,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,29C,10022,1.0,,1.0,,,2012.0,1825000.0,2023-10-18,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,36B,10022,1.0,,1.0,,,2012.0,12593070.0,2023-11-15,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,50A,10022,1.0,,1.0,,,2012.0,7568000.0,2024-02-26,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,50B,10022,1.0,,1.0,,,2012.0,9300000.0,2023-07-19,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,63B,10022,1.0,,1.0,,,2012.0,22500000.0,2023-09-21,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,432 PARK AVENUE,79,10022,1.0,,1.0,,,2012.0,65600000.0,2023-10-18,40.7616833,-73.97185835002351
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,500 PARK AVENUE,33A,10022,1.0,,1.0,,,,3550000.0,2023-08-07,40.76298615,-73.97055198678851
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,500 PARK AVENUE,34,10022,1.0,,1.0,,,,7500000.0,2023-10-13,40.76298615,-73.97055198678851
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,500 PARK AVENUE,34B,10022,1.0,,1.0,,,,3500000.0,2023-05-15,40.76298615,-73.97055198678851
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,500 PARK AVENUE,38A,10022,1.0,,1.0,,,,4150000.0,2024-02-08,40.76298615,-73.97055198678851
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,15D,10017,1.0,,1.0,,,1985.0,810000.0,2024-01-30,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,18D,10017,1.0,,1.0,,,1985.0,680000.0,2024-01-30,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,20D,10017,1.0,,1.0,,,1985.0,1000.0,2023-09-07,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,21D,10017,1.0,,1.0,,,1985.0,612000.0,2024-01-25,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,32D,10017,1.0,,1.0,,,1985.0,999000.0,2023-04-14,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,34D,10017,1.0,,1.0,,,1985.0,930000.0,2023-06-23,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,11E,10017,1.0,,1.0,,,1985.0,663128.0,2024-02-15,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,11E,10017,1.0,,1.0,,,1985.0,751500.0,2023-09-11,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,21E,10017,1.0,,1.0,,,1985.0,800000.0,2023-03-29,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,8F,10017,1.0,,1.0,,,1985.0,775000.0,2023-04-06,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,145 EAST 48TH STREET,28F,10017,1.0,,1.0,,,1985.0,925000.0,2023-06-28,40.75515,-73.97236029878292
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,14C,10022,1.0,,1.0,,,2017.0,2250000.0,2023-08-18,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,15C,10022,1.0,,1.0,,,2017.0,2310000.0,2023-05-24,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,15D,10022,1.0,,1.0,,,2017.0,2547000.0,2023-07-24,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,16C,10022,1.0,,1.0,,,2017.0,2575000.0,2023-08-04,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,22A,10022,1.0,,1.0,,,2017.0,2650000.0,2023-06-09,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,26C,10022,1.0,,1.0,,,2017.0,1.0,2023-07-03,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,44A,10022,1.0,,1.0,,,2017.0,3450000.0,2023-10-10,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,44B,10022,1.0,,1.0,,,2017.0,3650000.0,2023-04-14,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,48B,10022,1.0,,1.0,,,2017.0,2550000.0,2023-08-23,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,50B,10022,1.0,,1.0,,,2017.0,2530000.0,2023-10-25,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,52B,10022,1.0,,1.0,,,2017.0,2600000.0,2023-12-06,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,53B,10022,1.0,,1.0,,,2017.0,2675000.0,2023-05-09,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,138 EAST 50TH STREET,TR62,10022,1.0,,1.0,,,2017.0,7895000.0,2023-06-28,40.756050599999995,-73.971832
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,6A,10022,1.0,,1.0,,,2014.0,1740000.0,2023-05-08,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,7A,10022,1.0,,1.0,,,2014.0,1900000.0,2023-04-27,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,25A,10022,1.0,,1.0,,,2014.0,3596250.0,2023-10-27,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,26A,10022,1.0,,1.0,,,2014.0,3600000.0,2023-12-29,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,29A,10022,1.0,,1.0,,,2014.0,3700000.0,2023-09-27,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,34B,10022,1.0,,1.0,,,2014.0,2327250.0,2023-03-10,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,35B,10022,1.0,,1.0,,,2014.0,2354000.0,2023-04-28,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,37B,10022,1.0,,1.0,,,2014.0,2407500.0,2023-08-30,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,38B,10022,1.0,,1.0,,,2014.0,2434250.0,2023-07-27,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,39A,10022,1.0,,1.0,,,2014.0,4068750.0,2023-11-07,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,100 EAST 53RD STREET,45A,10022,1.0,,1.0,,,2014.0,4305000.0,2023-09-29,40.7585473,-73.9716604
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,135 EAST 54TH STREET,11F,10022,1.0,,1.0,,,1937.0,225000.0,2023-12-13,40.7591793,-73.9707141
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,135 EAST 54TH STREET,11J,10022,1.0,,1.0,,,1937.0,520000.0,2023-08-10,40.7591793,-73.9707141
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,141 EAST 55TH STREET,5F,10022,1.0,,1.0,,,1956.0,730000.0,2024-02-13,40.7594667,-73.9694226
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,141 EAST 55TH STREET,10F,10022,1.0,,1.0,,,1956.0,760000.0,2023-03-29,40.7594667,-73.9694226
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,140 EAST 56TH STREET,3F,10022,1.0,,1.0,,,1956.0,1450000.0,2024-01-05,40.76010056666667,-73.96949113333332
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,140 EAST 56TH STREET,4A,10022,1.0,,1.0,,,1956.0,635000.0,2023-12-18,40.76010056666667,-73.96949113333332
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,140 EAST 56TH STREET,9E,10022,1.0,,1.0,,,1956.0,621133.0,2023-11-06,40.76010056666667,-73.96949113333332
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,140 EAST 56TH STREET,10A,10022,1.0,,1.0,,,1956.0,670000.0,2023-05-08,40.76010056666667,-73.96949113333332
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,140 EAST 56TH STREET,16B,10022,1.0,,1.0,,,1956.0,650000.0,2023-06-30,40.76010056666667,-73.96949113333332
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,150 EAST 56TH STREET,4D,10022,1.0,,1.0,,,1956.0,785000.0,2023-04-13,40.75978,-73.9688719
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,21A,10022,1.0,,1.0,,,1975.0,2075000.0,2023-10-11,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,21E,10022,1.0,,1.0,,,1975.0,898888.0,2023-06-29,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,33H,10022,1.0,,1.0,,,1975.0,1800000.0,2023-03-30,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,36C,10022,1.0,,1.0,,,,2100000.0,2023-03-07,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,36D,10022,1.0,,1.0,,,1975.0,2100000.0,2023-03-07,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,39G,10022,1.0,,1.0,,,1975.0,550000.0,2023-12-18,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,41C,10022,1.0,,1.0,,,1975.0,2450000.0,2023-09-12,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,41F,10022,1.0,,1.0,,,1975.0,710000.0,2023-09-18,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,117 EAST 57TH STREET,46H,10022,1.0,,1.0,,,1975.0,1600000.0,2023-08-10,40.76137211111111,-73.96996255555555
MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,151 EAST 58TH STREET,35D,10022,1.0,,1.0,,,2001.0,4000000.0,2023-03-07,40.7612586,-73.9675565
MIDTOWN CBD,17 CONDO COOPS,465 PARK AVENUE,14C,10022,,,,,,,340000.0,2023-03-29,40.761647249999996,-73.97016475000001
MIDTOWN CBD,17 CONDO COOPS,465 PARK AVENUE,2003,10022,,,,,,,650000.0,2023-05-26,40.761647249999996,-73.97016475000001
MIDTOWN CBD,17 CONDO COOPS,465 PARK AVENUE,35,10022,,,,,,,4500000.0,2023-05-26,40.761647249999996,-73.97016475000001
MIDTOWN CBD,17 CONDO COOPS,465 PARK AVENUE,6B,10022,,,,,,,550000.0,2023-11-08,40.761647249999996,-73.97016475000001
MIDTOWN CBD,21 OFFICE BUILDINGS,529 5TH AVENUE,None,10017,0.0,29.0,29.0,14525.0,271266.0,1958.0,107608985.0,2023-06-22,40.754433,-73.97967518605721
MIDTOWN CBD,21 OFFICE BUILDINGS,6 EAST 45TH STREET,None,10017,0.0,35.0,35.0,5020.0,79290.0,1932.0,26835000.0,2023-09-08,40.75491155,-73.97891095
