neighborhood,building_class_category,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,latitude,longitude,full_address,has_elevator,has_commercial,has_residential,land_to_building_ratio,price_per_square_foot,age_of_property,price_per_unit,price_per_residential_unit,price_per_commercial_unit,price_per_land_square_foot,sale_month,sale_quarter,property_type
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,6 EAST 74 STREET,,10021,5.0,1.0,6.0,2299.0,8360.0,1910.0,12167000.0,2023-09-13,40.773343,-73.96553060836332,"6 EAST 74 STREET, New York, New York 10021",0,1,1,0.275,1455.3827751196172,114.0,2027833.3333333333,2433400.0,12167000.0,5292.301000434972,9,3,mixed-use
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,6 WEST 77TH STREET,11D,10075,4.0,1.0,5.0,2554.0,14515.0,1920.0,1300000.0,2023-11-30,40.7796716,-73.9744143,"6 WEST 77TH STREET, New York, New York 10075",0,1,1,0.17595590768170857,89.5625215294523,104.0,260000.0,325000.0,1300000.0,509.0054815974941,11,4,mixed-use
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,163 EAST 69TH STREET,4,10021,4.0,1.0,5.0,2511.0,8300.0,1920.0,10125000.0,2023-10-25,40.76822045,-73.96246985,"163 EAST 69TH STREET, New York, New York 10021",0,1,1,0.30253012048192773,1219.879518072289,104.0,2025000.0,2531250.0,10125000.0,4032.2580645161293,10,3,mixed-use
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,243 EAST 60TH STREET,,10022,4.0,1.0,5.0,2008.0,4732.0,1910.0,3000000.0,2023-04-18,40.76161005,-73.96433409677053,"243 EAST 60TH STREET, New York, New York 10022",0,1,1,0.4243448858833474,633.9814032121725,114.0,600000.0,750000.0,3000000.0,1494.0239043824702,4,1,mixed-use
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,300 EAST 69TH STREET,,10065,6.0,2.0,8.0,1525.0,4716.0,1910.0,8500000.0,2023-07-20,40.7666822,-73.9595871,"300 EAST 69TH STREET, New York, New York 10065",0,1,1,0.32336726039016117,1802.3748939779475,114.0,1062500.0,1416666.6666666667,4250000.0,5573.770491803279,7,2,mixed-use
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,1422 2 AVENUE,,10021,6.0,1.0,7.0,1600.0,6600.0,1910.0,3000000.0,2024-02-14,40.7333606,-73.9842031,"1422 2 AVENUE, New York, New York 10021",0,1,1,0.24242424242424243,454.54545454545456,114.0,428571.4285714286,500000.0,3000000.0,1875.0,2,4,mixed-use
UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT,351-353 EAST 77TH STREET,,10075,6.0,3.0,9.0,1645.0,6900.0,1910.0,2150000.0,2024-02-13,40.7729226,-73.9581232,"351-353 EAST 77TH STREET, New York, New York 10075",0,1,1,0.23840579710144927,311.59420289855075,114.0,238888.88888888888,358333.3333333333,716666.6666666666,1306.9908814589667,2,4,mixed-use
UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS,5 EAST 59TH STREET,,10022,0.0,17.0,17.0,5020.0,38052.0,1984.0,26682500.0,2024-02-28,40.7641984,-73.9722501275036,"5 EAST 59TH STREET, New York, New York 10022",0,1,0,0.1319247345737412,701.2115000525597,40.0,1569558.8235294118,,1569558.8235294118,5315.239043824701,2,4,commercial
UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS,110 EAST 60TH STREET,,10022,0.0,1.0,1.0,12050.0,170511.0,1962.0,5000000.0,2023-09-28,40.76310255,-73.96883531037201,"110 EAST 60TH STREET, New York, New York 10022",0,1,0,0.07066992745336079,29.323621349942233,62.0,5000000.0,,5000000.0,414.9377593360996,9,3,commercial
UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS,121 EAST 60TH STREET,4D,10022,0.0,60.0,60.0,6025.0,49815.0,1924.0,435000.0,2023-04-26,40.7632305,-73.9682877,"121 EAST 60TH STREET, New York, New York 10022",0,1,0,0.120947505771354,8.732309545317676,100.0,7250.0,,7250.0,72.19917012448133,4,1,commercial
UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS,115 EAST 61ST STREET,3N,10065,0.0,32.0,32.0,5723.0,58298.0,1930.0,410400.0,2023-12-14,40.7640254,-73.9679759592182,"115 EAST 61ST STREET, New York, New York 10065",0,1,0,0.0981680332086864,7.039692613811795,94.0,12825.0,,12825.0,71.7106412720601,12,4,commercial
UPPER EAST SIDE (59-79),22 STORE BUILDINGS,803 MADISON AVENUE,,10065,0.0,3.0,3.0,2177.0,7443.0,1914.0,14500000.0,2024-01-16,40.7688235,-73.96724284236205,"803 MADISON AVENUE, New York, New York 10065",0,1,0,0.2924895875319092,1948.1391911863495,110.0,4833333.333333333,,4833333.333333333,6660.54203031695,1,4,commercial
UPPER EAST SIDE (59-79),22 STORE BUILDINGS,1329-1347 THIRD AVENUE,,10075,0.0,2.0,2.0,18595.0,6130.0,1930.0,247599000.0,2023-03-30,,,"1329-1347 THIRD AVENUE, New York, New York 10075",0,1,0,3.033442088091354,40391.35399673736,94.0,123799500.0,,123799500.0,13315.353589674643,3,1,commercial
UPPER EAST SIDE (59-79),25 LUXURY HOTELS,35 EAST 76TH STREET,1412,10075,0.0,259.0,259.0,18803.0,294142.0,1930.0,2200000.0,2023-11-01,40.774381,-73.96299019274056,"35 EAST 76TH STREET, New York, New York 10075",0,1,0,0.06392490701769893,7.479380707277437,94.0,8494.208494208495,,8494.208494208495,117.00260596713291,11,4,commercial
UPPER EAST SIDE (59-79),25 LUXURY HOTELS,35 EAST 76TH STREET,415,10075,0.0,259.0,259.0,18803.0,294142.0,1930.0,1500000.0,2023-09-28,40.774381,-73.96299019274056,"35 EAST 76TH STREET, New York, New York 10075",0,1,0,0.06392490701769893,5.0995777549618895,94.0,5791.505791505791,,5791.505791505791,79.77450406849971,9,3,commercial
UPPER EAST SIDE (59-79),25 LUXURY HOTELS,35 EAST 76TH STREET,50204,10075,0.0,259.0,259.0,18803.0,294142.0,1930.0,1500000.0,2023-04-10,40.774381,-73.96299019274056,"35 EAST 76TH STREET, New York, New York 10075",0,1,0,0.06392490701769893,5.0995777549618895,94.0,5791.505791505791,,5791.505791505791,79.77450406849971,4,1,commercial
UPPER EAST SIDE (59-79),26 OTHER HOTELS,795 5TH AVENUE,1900,10065,0.0,4.0,4.0,27113.0,515755.0,1930.0,9800000.0,2023-11-15,40.76517,-73.9721356,"795 5TH AVENUE, New York, New York 10065",0,1,0,0.052569533984159145,19.00126998284069,94.0,2450000.0,,2450000.0,361.45022682845865,11,4,commercial
UPPER EAST SIDE (59-79),26 OTHER HOTELS,795 5TH AVENUE,1902,10065,0.0,4.0,4.0,27113.0,515755.0,1930.0,9800000.0,2023-11-15,40.76517,-73.9721356,"795 5TH AVENUE, New York, New York 10065",0,1,0,0.052569533984159145,19.00126998284069,94.0,2450000.0,,2450000.0,361.45022682845865,11,4,commercial
UPPER EAST SIDE (59-79),26 OTHER HOTELS,797 FIFTH AVENUE,1401,10065,0.0,4.0,4.0,27113.0,515755.0,1930.0,3600000.0,2023-12-01,40.7515177,-73.98156623058387,"797 FIFTH AVENUE, New York, New York 10065",0,1,0,0.052569533984159145,6.980058361043518,94.0,900000.0,,900000.0,132.77763434514807,12,4,commercial
UPPER EAST SIDE (59-79),33 EDUCATIONAL FACILITIES,129 EAST 73RD STREET,,10021,0.0,2.0,2.0,2248.0,8814.0,1910.0,26500000.0,2023-09-22,40.7714359,-73.96188915400148,"129 EAST 73RD STREET, New York, New York 10021",0,1,0,0.25504878602223735,3006.580440208759,114.0,13250000.0,,13250000.0,11788.256227758007,9,3,commercial
UPPER EAST SIDE (79-96),01 ONE FAMILY DWELLINGS,1346 LEXINGTON AVENUE,,10128,1.0,0.0,1.0,1002.0,3072.0,1899.0,3999900.0,2023-07-07,40.7817216,-73.95421634025357,"1346 LEXINGTON AVENUE, New York, New York 10128",0,0,1,0.326171875,1302.05078125,125.0,3999900.0,3999900.0,,3991.916167664671,7,2,residential
UPPER EAST SIDE (79-96),01 ONE FAMILY DWELLINGS,128 EAST 92ND STREET,,10128,1.0,0.0,1.0,1510.0,3300.0,1901.0,5750000.0,2023-05-30,40.78336895,-73.95339913443402,"128 EAST 92ND STREET, New York, New York 10128",0,0,1,0.4575757575757576,1742.4242424242425,123.0,5750000.0,5750000.0,,3807.9470198675494,5,2,residential
UPPER EAST SIDE (79-96),01 ONE FAMILY DWELLINGS,243 E 82 STREET,,10028,1.0,0.0,1.0,1532.0,5000.0,1915.0,7500000.0,2023-10-13,40.7756905,-73.95407895152749,"243 E 82 STREET, New York, New York 10028",0,0,1,0.3064,1500.0,109.0,7500000.0,7500000.0,,4895.56135770235,10,3,residential
UPPER EAST SIDE (79-96),01 ONE FAMILY DWELLINGS,520 EAST 82ND STREET,,10028,1.0,0.0,1.0,1916.0,4340.0,1920.0,4300000.0,2023-04-25,40.77271375,-73.94801964999999,"520 EAST 82ND STREET, New York, New York 10028",0,0,1,0.4414746543778802,990.7834101382489,104.0,4300000.0,4300000.0,,2244.258872651357,4,1,residential
UPPER EAST SIDE (79-96),02 TWO FAMILY DWELLINGS,12 EAST 82ND STREET,,10028,2.0,0.0,2.0,2146.0,7959.0,1905.0,41000000.0,2023-05-01,40.7785011,-73.9615366,"12 EAST 82ND STREET, New York, New York 10028",0,0,1,0.26963186329940947,5151.4009297650455,119.0,20500000.0,20500000.0,,19105.312208760486,5,2,residential
UPPER EAST SIDE (79-96),02 TWO FAMILY DWELLINGS,443 EAST 84TH STREET,,10028,2.0,0.0,2.0,1916.0,3496.0,1899.0,4600000.0,2023-06-05,40.7750369,-73.94866363071625,"443 EAST 84TH STREET, New York, New York 10028",0,0,1,0.5480549199084668,1315.7894736842106,125.0,2300000.0,2300000.0,,2400.8350730688935,6,2,residential
UPPER EAST SIDE (79-96),03 THREE FAMILY DWELLINGS,139 EAST 95TH STREET,,10128,3.0,0.0,3.0,1711.0,3740.0,1901.0,3550000.0,2023-05-26,40.785483150000005,-73.95166291510934,"139 EAST 95TH STREET, New York, New York 10128",0,0,1,0.45748663101604276,949.1978609625669,123.0,1183333.3333333333,1183333.3333333333,,2074.8100526008184,5,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,164 EAST 82ND STREET,,10028,20.0,0.0,20.0,2554.0,9835.0,1920.0,17550741.0,2023-07-14,40.7764112,-73.95684179985659,"164 EAST 82ND STREET, New York, New York 10028",0,0,1,0.25968479918657855,1784.5186578546009,104.0,877537.05,877537.05,,6871.864134690682,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,162 EAST 82ND STREET,,10028,17.0,0.0,17.0,2554.0,9835.0,1920.0,17550741.0,2023-07-14,40.77644475,-73.95691967413958,"162 EAST 82ND STREET, New York, New York 10028",0,0,1,0.25968479918657855,1784.5186578546009,104.0,1032396.5294117647,1032396.5294117647,,6871.864134690682,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,226 EAST 81ST STREET,,10028,20.0,0.0,20.0,2554.0,9895.0,1920.0,2193749.0,2023-06-30,40.77490965,-73.95521420988837,"226 EAST 81ST STREET, New York, New York 10028",0,0,1,0.2581101566447701,221.70277918140474,104.0,109687.45,109687.45,,858.9463586530932,6,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,226 EAST 81ST STREET,,10028,20.0,0.0,20.0,2554.0,9895.0,1920.0,2193750.0,2023-07-01,40.77490965,-73.95521420988837,"226 EAST 81ST STREET, New York, New York 10028",0,0,1,0.2581101566447701,221.70288024254674,104.0,109687.5,109687.5,,858.9467501957713,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,218 EAST 84TH STREET,,10028,20.0,0.0,20.0,2596.0,8535.0,1925.0,15000.0,2023-07-01,40.77686775,-73.95399305560194,"218 EAST 84TH STREET, New York, New York 10028",0,0,1,0.3041593438781488,1.757469244288225,99.0,750.0,750.0,,5.778120184899846,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,1691 2 AVENUE,,10128,8.0,2.0,10.0,2000.0,7575.0,1900.0,26260000.0,2023-06-29,40.7333606,-73.9842031,"1691 2 AVENUE, New York, New York 10128",0,1,1,0.264026402640264,3466.6666666666665,124.0,2626000.0,3282500.0,13130000.0,13130.0,6,2,mixed-use
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,1693 2 AVENUE,,10128,24.0,6.0,30.0,6057.0,24525.0,1900.0,26260000.0,2023-06-29,40.7333606,-73.9842031,"1693 2 AVENUE, New York, New York 10128",0,1,1,0.24697247706422018,1070.744138634047,124.0,875333.3333333334,1094166.6666666667,4376666.666666667,4335.479610368169,6,2,mixed-use
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,234 EAST 88TH STREET,,10128,20.0,0.0,20.0,2517.0,8555.0,1910.0,3475000.0,2023-06-29,40.7792348,-73.95144494185914,"234 EAST 88TH STREET, New York, New York 10128",0,0,1,0.2942139099941555,406.19520748100524,114.0,173750.0,173750.0,,1380.611839491458,6,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,236 EAST 88TH STREET,,10128,13.0,0.0,13.0,2517.0,8555.0,1920.0,3475000.0,2023-06-29,40.77920025,-73.95136886172486,"236 EAST 88TH STREET, New York, New York 10128",0,0,1,0.2942139099941555,406.19520748100524,104.0,267307.6923076923,267307.6923076923,,1380.611839491458,6,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,1711 SECOND AVE.,,10128,8.0,2.0,10.0,1875.0,7300.0,1920.0,7300000.0,2023-06-23,42.72863694744639,-73.70183223595204,"1711 SECOND AVE., New York, New York 10128",0,1,1,0.2568493150684932,1000.0,104.0,730000.0,912500.0,3650000.0,3893.3333333333335,6,2,mixed-use
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,1725 2 AVENUE,,10128,18.0,1.0,19.0,2567.0,9072.0,1925.0,10000000.0,2023-03-01,40.7333606,-73.9842031,"1725 2 AVENUE, New York, New York 10128",0,1,1,0.2829585537918871,1102.2927689594355,99.0,526315.7894736842,555555.5555555555,10000000.0,3895.5979742890536,3,1,mixed-use
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,1727 2 AVENUE,,10128,18.0,2.0,20.0,2500.0,8595.0,1925.0,10000000.0,2023-03-01,40.7333606,-73.9842031,"1727 2 AVENUE, New York, New York 10128",0,1,1,0.29086678301337987,1163.4671320535194,99.0,500000.0,555555.5555555555,5000000.0,4000.0,3,1,mixed-use
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,306 EAST 83RD STREET,,10028,20.0,0.0,20.0,2554.0,9920.0,1915.0,5100000.0,2023-07-01,40.77549905,-73.95270350000001,"306 EAST 83RD STREET, New York, New York 10028",0,0,1,0.2574596774193548,514.1129032258065,109.0,255000.0,255000.0,,1996.8676585747846,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,304 EAST 83RD STREET,,10028,20.0,0.0,20.0,2554.0,9920.0,1915.0,5100000.0,2023-07-01,40.7755324,-73.95278233785287,"304 EAST 83RD STREET, New York, New York 10028",0,0,1,0.2574596774193548,514.1129032258065,109.0,255000.0,255000.0,,1996.8676585747846,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,324 EAST 90TH STREET,,10128,10.0,0.0,10.0,2517.0,9005.0,1920.0,351750.0,2023-07-01,40.77968535,-73.94861967210626,"324 EAST 90TH STREET, New York, New York 10128",0,0,1,0.27951138256524155,39.06163242642976,104.0,35175.0,35175.0,,139.74970202622168,7,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,324 EAST 90TH STREET,,10128,10.0,0.0,10.0,2517.0,9005.0,1920.0,455248.0,2023-06-30,40.77968535,-73.94861967210626,"324 EAST 90TH STREET, New York, New York 10128",0,0,1,0.27951138256524155,50.55502498611882,104.0,45524.8,45524.8,,180.86928883591577,6,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,422 EAST 81ST STREET,,10028,20.0,0.0,20.0,2554.0,11000.0,1910.0,10500000.0,2023-11-30,40.7730501,-73.95085035932203,"422 EAST 81ST STREET, New York, New York 10028",0,0,1,0.23218181818181818,954.5454545454545,114.0,525000.0,525000.0,,4111.198120595145,11,4,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,532 EAST 83RD STREET,,10028,11.0,0.0,11.0,2554.0,8230.0,1941.0,6950000.0,2024-01-03,40.7731333,-73.94705900873362,"532 EAST 83RD STREET, New York, New York 10028",0,0,1,0.3103280680437424,844.4714459295261,83.0,631818.1818181818,631818.1818181818,,2721.221613155834,1,4,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,1582 YORK AVENUE,,10028,16.0,1.0,17.0,1869.0,7700.0,1910.0,5800000.0,2023-10-16,40.7740959,-73.9481304,"1582 YORK AVENUE, New York, New York 10028",0,1,1,0.24272727272727274,753.2467532467532,114.0,341176.4705882353,362500.0,5800000.0,3103.2637774210807,10,3,mixed-use
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,529 EAST 83RD STREET,,10028,15.0,0.0,15.0,2554.0,9185.0,1915.0,439580.0,2023-03-16,40.7735058,-73.9468899032353,"529 EAST 83RD STREET, New York, New York 10028",0,0,1,0.27806205770277626,47.85846488840501,109.0,29305.333333333332,29305.333333333332,,172.11433046202035,3,1,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,506 EAST 84TH STREET,,10028,10.0,0.0,10.0,2554.0,8065.0,1910.0,12000000.0,2023-05-31,40.7741805,-73.94752485231481,"506 EAST 84TH STREET, New York, New York 10028",0,0,1,0.3166769993800372,1487.9107253564787,114.0,1200000.0,1200000.0,,4698.512137823022,5,2,residential
UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS,501 1/2 EAST 83RD STREET,,10028,11.0,2.0,13.0,1836.0,7200.0,1910.0,3700000.0,2023-06-22,40.773956,-73.94800151709549,"501 1/2 EAST 83RD STREET, New York, New York 10028",0,1,1,0.255,513.8888888888889,114.0,284615.3846153846,336363.63636363635,1850000.0,2015.2505446623093,6,2,mixed-use
UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS,1228 MADISON AVENUE,3,10128,13.0,1.0,14.0,5625.0,62141.0,2019.0,6250000.0,2023-06-28,40.7826012,-73.95786334609551,"1228 MADISON AVENUE, New York, New York 10128",1,1,1,0.09051994657311598,100.57771841457331,5.0,446428.5714285714,480769.23076923075,6250000.0,1111.111111111111,6,2,mixed-use
UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS,1228 MADISON AVENUE,5,10128,13.0,1.0,14.0,5625.0,62141.0,2019.0,5850000.0,2023-06-21,40.7826012,-73.95786334609551,"1228 MADISON AVENUE, New York, New York 10128",1,1,1,0.09051994657311598,94.14074443604062,5.0,417857.14285714284,450000.0,5850000.0,1040.0,6,2,mixed-use
UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS,1228 MADISON AVENUE,8,10128,13.0,1.0,14.0,5625.0,62141.0,2019.0,7600000.0,2023-08-07,40.7826012,-73.95786334609551,"1228 MADISON AVENUE, New York, New York 10128",1,1,1,0.09051994657311598,122.30250559212115,5.0,542857.1428571428,584615.3846153846,7600000.0,1351.111111111111,8,3,mixed-use
UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS,130 EAST 94TH STREET,2D,10028,20.0,7.0,27.0,4257.0,19550.0,1925.0,579000.0,2023-06-29,40.784593650000005,-73.95248344683782,"130 EAST 94TH STREET, New York, New York 10028",1,1,1,0.21774936061381076,29.616368286445013,99.0,21444.444444444445,28950.0,82714.28571428571,136.01127554615925,6,2,mixed-use
UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS,1009 PARK AVENUE,,10028,27.0,1.0,28.0,6292.0,65457.0,1924.0,32777000.0,2023-11-28,40.7791236,-73.95755544899531,"1009 PARK AVENUE, New York, New York 10028",1,1,1,0.09612417312128572,500.7409444368058,100.0,1170607.142857143,1213962.962962963,32777000.0,5209.313413858868,11,4,mixed-use
UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS,408 EAST 92ND STREET,,10128,196.0,3.0,199.0,7796.0,194212.0,2004.0,114000000.0,2023-04-19,40.78016178571429,-73.94509621428571,"408 EAST 92ND STREET, New York, New York 10128",1,1,1,0.04014170082178238,586.987415813647,20.0,572864.3216080402,581632.6530612245,38000000.0,14622.883530015393,4,1,mixed-use
UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT,180 EAST 94TH STREET,,10128,3.0,1.0,4.0,929.0,3325.0,1920.0,4400000.0,2023-03-17,40.783936,-73.9506537,"180 EAST 94TH STREET, New York, New York 10128",0,1,1,0.2793984962406015,1323.3082706766918,104.0,1100000.0,1466666.6666666667,4400000.0,4736.275565123789,3,1,mixed-use
UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT,1530 YORK AVENUE,,10028,6.0,3.0,9.0,3104.0,13780.0,1920.0,10400000.0,2023-06-29,40.772563,-73.949457,"1530 YORK AVENUE, New York, New York 10028",0,1,1,0.22525399129172713,754.7169811320755,104.0,1155555.5555555555,1733333.3333333333,3466666.6666666665,3350.5154639175257,6,2,mixed-use
UPPER EAST SIDE (79-96),22 STORE BUILDINGS,1128 MADISON AVENUE,,10028,0.0,2.0,2.0,1248.0,3729.0,1925.0,22000000.0,2024-01-11,40.778837,-73.960411,"1128 MADISON AVENUE, New York, New York 10028",0,1,0,0.33467417538214,5899.705014749263,99.0,11000000.0,,11000000.0,17628.20512820513,1,4,commercial
UPPER EAST SIDE (79-96),22 STORE BUILDINGS,1320 MADISON AVE,,10128,1.0,2.0,3.0,1404.0,3776.0,1910.0,6182000.0,2023-08-04,40.78569045,-73.95558229316597,"1320 MADISON AVE, New York, New York 10128",0,1,1,0.3718220338983051,1637.1822033898304,114.0,2060666.6666666667,6182000.0,3091000.0,4403.133903133903,8,3,mixed-use
UPPER EAST SIDE (79-96),22 STORE BUILDINGS,170 EAST 80TH STREET,,10075,0.0,1.0,1.0,2248.0,11012.0,1899.0,34357204.0,2024-01-18,40.775136,-73.95766059794633,"170 EAST 80TH STREET, New York, New York 10075",0,1,0,0.2041409371594624,3119.9785688339994,125.0,34357204.0,,34357204.0,15283.453736654805,1,4,commercial
UPPER EAST SIDE (79-96),22 STORE BUILDINGS,1530 3 AVENUE,,10028,0.0,5.0,5.0,5000.0,5000.0,1964.0,24500000.0,2023-10-10,43.1486797,-77.5630858,"1530 3 AVENUE, New York, New York 10028",0,1,0,1.0,4900.0,60.0,4900000.0,,4900000.0,4900.0,10,3,commercial
UPPER EAST SIDE (79-96),22 STORE BUILDINGS,1477 3 AVENUE,,10028,0.0,2.0,2.0,2596.0,4745.0,1915.0,8750000.0,2023-12-22,,,"1477 3 AVENUE, New York, New York 10028",0,1,0,0.5471022128556375,1844.0463645943098,109.0,4375000.0,,4375000.0,3370.5701078582433,12,4,commercial
UPPER EAST SIDE (79-96),22 STORE BUILDINGS,350 EAST 85TH STREET,,10028,1.0,1.0,2.0,2043.0,3789.0,1900.0,3500000.0,2023-03-22,40.77625195,-73.9504863441749,"350 EAST 85TH STREET, New York, New York 10028",0,1,1,0.5391923990498813,923.7265769332278,124.0,1750000.0,3500000.0,3500000.0,1713.1669114047968,3,1,mixed-use
UPPER EAST SIDE (79-96),26 OTHER HOTELS,502 EAST 81ST STREET,,10028,0.0,1.0,1.0,1279.0,5855.0,1920.0,10400000.0,2023-06-29,40.77239845,-73.94913763461452,"502 EAST 81ST STREET, New York, New York 10028",0,1,0,0.21844577284372332,1776.259607173356,104.0,10400000.0,,10400000.0,8131.352619233777,6,2,commercial
UPPER EAST SIDE (79-96),33 EDUCATIONAL FACILITIES,2 EAST 82 STREET,,10028,0.0,1.0,1.0,2248.0,12316.0,1923.0,19000000.0,2023-08-01,40.778567800000005,-73.96192082762417,"2 EAST 82 STREET, New York, New York 10028",0,1,0,0.1825267944137707,1542.7086716466385,101.0,19000000.0,,19000000.0,8451.957295373666,8,3,commercial
UPPER EAST SIDE (79-96),33 EDUCATIONAL FACILITIES,1209 PARK AVENUE,,10128,0.0,2.0,2.0,2000.0,4724.0,1920.0,4020000.0,2023-03-08,40.7854472,-73.95293534730584,"1209 PARK AVENUE, New York, New York 10128",0,1,0,0.42337002540220153,850.973751058425,104.0,2010000.0,,2010000.0,2010.0,3,1,commercial
UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS,327 WEST 76TH STREET,,10023,1.0,0.0,1.0,2248.0,7200.0,1900.0,10500000.0,2023-06-28,40.7830459,-73.983656660112,"327 WEST 76TH STREET, New York, New York 10023",0,0,1,0.31222222222222223,1458.3333333333333,124.0,10500000.0,10500000.0,,4670.8185053380785,6,2,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,49 WEST 68TH STREET,,10023,10.0,0.0,10.0,1908.0,7082.0,1910.0,3300000.0,2023-07-01,40.77454585,-73.97947424200726,"49 WEST 68TH STREET, New York, New York 10023",0,0,1,0.26941541937305846,465.970064953403,114.0,330000.0,330000.0,,1729.559748427673,7,2,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,41 WEST 68TH STREET,,10023,9.0,0.0,9.0,1808.0,5651.0,1910.0,3900000.0,2023-05-02,40.7744447,-73.97921109010176,"41 WEST 68TH STREET, New York, New York 10023",0,0,1,0.3199433728543621,690.1433374623961,114.0,433333.3333333333,433333.3333333333,,2157.079646017699,5,2,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,45 WEST 69TH STREET,,10023,10.0,0.0,10.0,2008.0,7036.0,1910.0,3000000.0,2023-07-01,40.7752149,-73.97905030505297,"45 WEST 69TH STREET, New York, New York 10023",0,0,1,0.2853894258101194,426.37862421830584,114.0,300000.0,300000.0,,1494.0239043824702,7,2,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,11 WEST 74TH STREET,,10023,4.0,0.0,4.0,2043.0,6384.0,1910.0,6600000.0,2023-08-08,40.7780174,-73.97562519928326,"11 WEST 74TH STREET, New York, New York 10023",0,0,1,0.3200187969924812,1033.8345864661653,114.0,1650000.0,1650000.0,,3230.5433186490454,8,3,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,3 WEST 75TH STREET,,10023,10.0,0.0,10.0,2148.0,6914.0,1900.0,6600000.0,2023-05-05,40.7785834,-73.9749828298806,"3 WEST 75TH STREET, New York, New York 10023",0,0,1,0.31067399479317326,954.5849002024877,124.0,660000.0,660000.0,,3072.6256983240223,5,2,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,117 WEST 69TH STREET,,10023,10.0,0.0,10.0,2109.0,6555.0,1900.0,3300000.0,2023-03-30,40.7759323,-73.98079464270813,"117 WEST 69TH STREET, New York, New York 10023",0,0,1,0.3217391304347826,503.4324942791762,124.0,330000.0,330000.0,,1564.7226173541962,3,1,residential
UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS,146 WEST 73RD STREET,,10023,10.0,0.0,10.0,2043.0,5915.0,1900.0,3300000.0,2023-09-28,40.778618,-73.98001559161295,"146 WEST 73RD STREET, New York, New York 10023",0,0,1,0.34539306846999157,557.9036348267117,124.0,330000.0,330000.0,,1615.2716593245227,9,3,residential
